#{"t_start": 1776617067.526807, "env_id": "None"}
r,l,t,is_success,fusion_alpha
59.561074,19,831.164269,True,0.96
61.618686,28,832.419111,True,0.96
56.299726,14,833.040679,True,0.96
-13.388307,41,834.837587,False,0.96
55.655345,13,835.435486,True,0.96
55.177205,12,835.977984,True,0.96
-27.751248,40,837.712177,False,0.96
55.674864,13,838.296333,True,0.96
-15.970126,38,839.99215,False,0.96
-9.096828,40,841.793511,False,0.96
-7.127911,38,843.459319,False,0.96
60.612721,23,844.498394,True,0.96
-23.446552,40,846.221366,False,0.96
-7.798171,37,847.84169,False,0.96
59.546611,21,848.821606,True,0.96
-15.324952,37,850.486896,False,0.96
-15.551497,41,852.308322,False,0.96
-21.468714,36,853.902678,False,0.96
56.029642,13,854.499996,True,0.96
-14.643539,35,856.060733,False,0.96
-9.61711,37,857.699726,False,0.96
-9.220774,42,859.574775,False,0.96
-3.324663,34,861.077954,False,0.96
-4.234996,37,862.744298,False,0.96
-22.291878,34,864.306639,False,0.96
-1.88367,32,865.742692,False,0.96
-12.910891,34,867.294397,False,0.96
-17.247722,34,868.845618,False,0.96
54.668722,12,869.405257,True,0.96
-19.73843,40,871.24101,False,0.96
57.829621,17,872.004281,True,0.96
64.168675,31,873.424262,True,0.96
56.881295,19,874.280011,True,0.96
-8.578944,32,875.726024,False,0.96
54.291796,10,876.196044,True,0.96
-11.368477,37,877.871586,False,0.96
-22.187466,37,879.550529,False,0.96
55.311947,15,880.242145,True,0.96
54.796304,12,880.795475,True,0.96
-6.085111,35,882.456373,False,0.96
54.021735,12,883.011379,True,0.96
-5.281742,35,884.58769,False,0.96
-11.600531,35,886.164389,False,0.96
-24.07041,39,887.907114,False,0.96
57.414851,17,888.689015,True,0.96
0.758585,32,890.167952,False,0.96
-15.463305,38,891.863876,False,0.96
-8.635575,34,893.414162,False,0.96
-6.508392,41,895.226415,False,0.96
53.886763,10,895.712747,True,0.96
-26.160455,42,897.637719,False,0.96
60.075331,24,898.721033,True,0.96
59.288846,20,899.642223,True,0.96
57.171719,19,900.496155,True,0.96
56.506173,14,901.123876,True,0.96
58.518775,21,902.085541,True,0.96
-4.960878,39,903.822632,False,0.96
55.347486,16,904.582616,True,0.96
-26.759479,41,906.435276,False,0.96
-5.871695,38,908.052184,False,0.96
57.399562,14,908.683676,True,0.96
-9.785011,36,910.29796,False,0.96
-24.399018,36,911.935672,False,0.96
61.305934,25,913.053967,True,0.96
60.603655,25,914.204018,True,0.96
-15.988236,36,915.835921,False,0.96
-27.686509,42,917.74441,False,0.96
61.08934,25,922.497429,True,0.96
-13.174888,38,924.187308,False,0.96
-26.584713,40,926.018997,False,0.96
-6.426066,49,928.230303,False,0.96
62.612438,28,929.5136,True,0.96
-26.59421,41,931.36853,False,0.96
-3.781792,35,932.915763,False,0.96
53.79934,9,933.345776,True,0.96
56.229018,19,934.241747,True,0.96
-25.797798,40,936.071087,False,0.96
53.338079,8,936.451502,True,0.96
-23.558773,37,938.10243,False,0.96
61.750256,23,939.119137,True,0.96
56.281303,17,939.902941,True,0.96
-24.543791,40,941.716539,False,0.96
-2.362197,36,943.331715,False,0.96
-7.103892,41,945.186079,False,0.96
-23.016385,43,947.099167,False,0.96
-11.195968,37,948.756903,False,0.96
63.301488,30,950.100562,True,0.96
-8.167768,39,951.82954,False,0.96
59.622728,23,952.834169,True,0.96
-23.915108,35,954.401882,False,0.96
60.941028,23,955.418818,True,0.96
-17.296639,40,957.231896,False,0.96
-8.546296,37,958.899769,False,0.96
61.979063,25,960.04702,True,0.96
-9.747086,39,961.779257,False,0.96
-8.820229,37,963.455494,False,0.96
50.082738,1,963.516456,True,0.96
-8.828448,35,965.095515,False,0.96
-4.553254,41,966.867038,False,0.96
-14.155798,36,968.46477,False,0.96
-11.261971,36,970.073858,False,0.96
-23.486561,41,971.939791,False,0.96
-14.99798,41,973.800025,False,0.96
59.140102,25,974.930477,True,0.96
-10.808614,35,976.510573,False,0.96
54.858317,11,977.013927,True,0.96
56.530956,16,977.758582,True,0.96
-9.547445,37,979.415417,False,0.96
-11.924157,38,981.131473,False,0.96
61.943925,25,982.232318,True,0.96
-29.026196,45,984.275417,False,0.96
56.695813,21,985.251733,True,0.96
-16.298376,35,986.814389,False,0.96
63.034287,34,988.351918,True,0.96
61.50867,25,989.495369,True,0.96
54.188109,9,989.897691,True,0.96
-7.990255,33,991.406132,False,0.96
55.556889,14,992.036918,True,0.96
57.377996,14,992.674037,True,0.96
59.323736,21,993.624757,True,0.96
53.541086,7,993.944439,True,0.96
-0.780921,36,995.447302,False,0.96
