#{"t_start": 1774271305.8688312, "env_id": "None"}
r,l,t,is_success,fusion_alpha
56.031177,18,8095.697935,True,0.95
58.844253,25,8100.223913,True,0.95
56.933226,22,8104.230343,True,0.95
60.009099,74,8117.651958,True,0.95
67.665784,76,8131.462054,True,0.95
51.108668,46,8139.854775,True,0.95
55.154894,54,8149.905438,True,0.95
58.405839,22,8154.05758,True,0.95
55.711539,21,8158.038765,True,0.95
58.811557,22,8162.191828,True,0.95
57.898628,19,8165.784163,True,0.95
59.150327,71,8179.104306,True,0.95
61.025116,27,8194.462384,True,0.95
61.090958,106,8214.826761,True,0.95
61.297477,31,8220.656112,True,0.95
55.795492,30,8226.273118,True,0.95
61.985944,29,8231.747387,True,0.95
56.315555,15,8234.611017,True,0.95
63.498775,36,8241.473659,True,0.95
58.890468,136,8267.739383,True,0.95
65.255335,106,8287.668232,True,0.95
53.495562,8,8289.217735,True,0.95
57.11094,15,8292.059525,True,0.95
58.994283,139,8318.136158,True,0.95
53.875341,181,8352.147277,True,0.95
61.904435,90,8369.097824,True,0.95
59.995526,22,8373.276229,True,0.95
61.040352,32,8379.344426,True,0.95
65.287853,216,8420.091908,True,0.95
48.846201,44,8428.445406,True,0.95
61.825085,140,8455.736402,True,0.95
52.123535,59,8466.922785,True,0.95
61.908541,156,8496.491628,True,0.95
54.835831,12,8498.843076,True,0.95
57.84418,105,8518.772511,True,0.95
66.478682,64,8530.991889,True,0.95
59.135434,73,8544.920522,True,0.95
55.760467,24,8549.539082,True,0.95
59.429001,80,8564.795826,True,0.95
58.783912,202,8618.090878,True,0.95
53.059126,8,8619.679632,True,0.95
65.148136,100,8638.693713,True,0.95
57.288275,74,8652.847518,True,0.95
61.431958,40,8660.541363,True,0.95
61.041288,26,8665.490922,True,0.95
65.756592,85,8682.295286,True,0.95
58.330015,80,8697.644431,True,0.95
62.664745,81,8713.141456,True,0.95
55.537791,12,8715.487333,True,0.95
60.471275,75,8729.846408,True,0.95
