#{"t_start": 1776778095.5306222, "env_id": "None"}
r,l,t,is_success
63.953469,30,14893.094014,True
49.951396,1,14893.214592,True
57.91707,17,14894.018995,True
62.170683,28,14895.373127,True
63.395791,42,14897.318614,True
63.439586,29,14898.677272,True
56.334622,15,14899.385108,True
56.640446,18,14900.225257,True
57.438453,18,14901.061748,True
65.255517,33,14902.575067,True
56.87875,19,14903.464005,True
58.763732,61,14906.265189,True
60.7682,24,14907.396484,True
63.448677,59,14910.115303,True
62.417916,26,14911.337344,True
61.533963,27,14912.624154,True
52.762567,7,14912.949819,True
61.781631,25,14914.113903,True
59.386053,28,14915.408695,True
58.175303,59,14918.09881,True
57.248204,19,14918.975305,True
58.006203,19,14919.859836,True
62.921247,38,14921.596647,True
66.259158,52,14923.981223,True
60.874789,63,14926.917806,True
60.309751,21,14927.931125,True
54.28339,9,14928.366961,True
59.131222,22,14929.412145,True
60.505286,24,14935.33378,True
60.709757,64,14938.297553,True
62.560726,27,14939.624291,True
49.746365,1,14939.687421,True
56.849025,57,14942.339877,True
60.760773,22,14943.353367,True
55.917015,15,14944.05393,True
59.488705,24,14945.153569,True
59.794734,21,14946.133262,True
61.30503,23,14947.215506,True
53.857096,9,14947.639038,True
58.760341,20,14948.574248,True
62.517624,26,14949.794289,True
57.031575,18,14950.636836,True
64.034569,31,14952.064059,True
63.390701,29,14953.481461,True
56.69191,17,14954.275601,True
65.180259,51,14956.608133,True
62.720208,27,14957.867992,True
54.041458,46,14959.999236,True
62.197154,26,14961.208361,True
62.296703,25,14962.398814,True
61.927918,26,14963.644819,True
61.133624,23,14964.726995,True
57.117806,15,14965.438621,True
55.926921,13,14966.060316,True
61.005844,25,14967.277758,True
58.442258,20,14968.203909,True
62.686603,27,14969.463899,True
56.81478,15,14970.167973,True
56.252828,14,14970.83409,True
60.729282,21,14971.813169,True
65.073613,31,14973.265424,True
61.626022,25,14974.439559,True
62.859733,26,14975.643384,True
57.580047,46,14977.762864,True
62.533989,27,14979.02418,True
59.0353,19,14979.909631,True
61.234464,26,14981.209467,True
61.573475,60,14983.986676,True
60.464771,22,14985.017394,True
54.047044,9,14985.442593,True
60.220049,39,14987.233714,True
59.891853,23,14988.300884,True
65.130842,72,14991.635833,True
55.783685,14,14992.292696,True
58.905069,19,14993.188275,True
56.429307,14,14993.852907,True
62.272884,27,14995.165281,True
54.889956,12,14995.736618,True
56.917454,19,14996.872163,True
61.704098,28,14998.158395,True
55.092744,12,14998.723541,True
57.293297,15,14999.43143,True
59.837379,21,15000.424682,True
61.760523,25,15001.570651,True
56.96127,15,15002.291888,True
59.555964,22,15003.310164,True
60.737004,24,15004.430079,True
57.290774,19,15005.312529,True
55.083888,12,15005.884072,True
60.931921,25,15007.058972,True
56.361739,14,15007.727431,True
57.254601,58,15010.39727,True
64.615583,31,15011.904834,True
58.327254,18,15012.776519,True
62.785384,45,15014.843616,True
59.812875,25,15015.994094,True
58.580952,53,15018.4388,True
52.10605,7,15018.773352,True
58.201323,17,15019.572842,True
62.663056,27,15020.850387,True
54.968965,11,15021.371761,True
62.643699,27,15022.634423,True
58.274984,18,15023.481795,True
50.60082,2,15023.591463,True
56.564055,16,15024.33585,True
58.846265,21,15025.316701,True
57.390943,49,15027.565269,True
58.979302,19,15028.432449,True
59.82124,22,15029.479098,True
60.046608,22,15030.493219,True
57.016783,15,15031.192134,True
58.64505,19,15036.888682,True
63.498122,27,15038.157965,True
60.96757,23,15039.23406,True
49.95368,1,15039.295039,True
59.456762,19,15040.193662,True
61.031389,26,15041.427116,True
62.222341,28,15042.759592,True
51.64043,33,15044.2799,True
57.929479,17,15045.087151,True
56.009507,13,15045.689519,True
49.977236,1,15045.752779,True
54.107318,10,15046.225507,True
49.845094,1,15046.282391,True
54.335171,18,15047.137144,True
62.086085,46,15049.25008,True
58.913295,18,15050.093418,True
57.507529,19,15050.986811,True
62.526471,27,15052.267526,True
62.809995,27,15053.523715,True
60.175004,63,15056.438915,True
58.239798,18,15057.283396,True
59.346473,20,15058.233908,True
56.532969,14,15058.903452,True
64.109575,32,15060.387987,True
54.471769,46,15062.524823,True
60.791963,24,15063.640208,True
53.971853,9,15064.07475,True
57.169712,18,15064.911587,True
58.432478,20,15065.840249,True
57.813192,18,15066.682646,True
51.642614,18,15067.512327,True
60.595319,23,15068.591264,True
53.472531,8,15068.969879,True
62.864495,29,15070.334642,True
62.823317,26,15071.608094,True
59.42242,20,15072.565729,True
54.578482,11,15073.083235,True
58.506211,22,15074.109418,True
58.12769,17,15074.910795,True
57.728629,16,15075.673358,True
55.203588,51,15078.009865,True
61.670867,25,15079.166993,True
58.192912,17,15079.960191,True
58.276891,20,15080.88674,True
54.10475,10,15081.350441,True
55.636354,13,15081.968231,True
50.09136,1,15082.032169,True
66.043211,50,15084.328555,True
54.443868,16,15085.076605,True
63.809076,29,15086.430603,True
57.692398,17,15087.240376,True
60.127755,22,15088.284419,True
59.133485,18,15089.117934,True
63.853717,29,15090.46429,True
58.883174,23,15091.510366,True
58.378365,17,15092.30847,True
57.17956,14,15092.985607,True
63.114206,30,15094.410794,True
62.510439,26,15095.649641,True
55.005043,15,15096.348649,True
55.629953,13,15096.970705,True
49.89115,1,15097.029912,True
61.201058,25,15098.203439,True
66.048838,46,15100.312392,True
62.146127,28,15101.681162,True
59.064388,22,15102.699338,True
62.220264,25,15103.887523,True
58.402259,19,15104.769793,True
64.647031,33,15106.304859,True
66.764778,66,15109.343437,True
53.389767,7,15109.684718,True
61.460559,48,15111.903321,True
61.721047,25,15113.085773,True
63.315996,30,15114.552058,True
57.288842,15,15115.255908,True
60.505965,25,15116.44527,True
63.211109,30,15117.853329,True
60.337577,21,15118.846609,True
59.483181,20,15119.789441,True
56.264805,13,15120.392731,True
64.565933,61,15123.181842,True
65.707388,50,15125.473939,True
63.9302,71,15128.734543,True
52.320628,8,15129.11408,True
54.283794,12,15129.679845,True
61.972822,63,15137.201721,True
59.494279,23,15138.268222,True
51.69037,7,15138.603571,True
60.488537,22,15139.630889,True
54.683682,32,15141.109599,True
61.207815,26,15142.32607,True
57.907331,19,15143.209849,True
53.453123,8,15143.600896,True
60.944133,24,15144.725125,True
60.852294,22,15145.74913,True
53.67466,8,15146.141867,True
59.790811,24,15147.254517,True
54.552561,43,15149.239506,True
58.928469,19,15150.134329,True
56.834972,53,15152.556233,True
62.765697,58,15155.213809,True
58.445296,20,15156.14419,True
60.780402,24,15157.291117,True
54.784465,11,15157.8148,True
50.088942,1,15157.870438,True
62.221222,55,15160.39733,True
60.697345,23,15161.470212,True
57.453616,16,15162.222883,True
53.536548,9,15162.647122,True
62.643562,27,15163.922666,True
54.897279,10,15164.39588,True
58.274872,22,15165.419519,True
59.773667,21,15166.413667,True
60.841784,24,15167.557128,True
60.758885,24,15168.675804,True
58.629851,19,15169.562437,True
63.485391,29,15170.95309,True
58.351387,52,15173.349398,True
60.594987,35,15174.95828,True
59.031514,21,15175.935364,True
61.350956,34,15177.510284,True
54.631899,11,15178.016362,True
61.719405,27,15179.288786,True
57.587592,20,15180.218002,True
57.806656,19,15181.11337,True
55.87038,13,15181.728339,True
61.251426,56,15184.296677,True
58.265398,51,15186.653747,True
57.526666,27,15187.916921,True
59.896564,21,15188.892893,True
61.747148,25,15190.127421,True
60.061962,22,15191.161536,True
62.580954,27,15192.446411,True
62.301376,53,15194.861954,True
56.931829,14,15195.521243,True
57.27487,18,15196.374399,True
59.937777,22,15197.427191,True
61.588007,39,15199.214283,True
54.12728,10,15199.686031,True
56.931395,14,15200.339761,True
62.191145,27,15201.669638,True
61.351999,23,15202.73708,True
62.086541,26,15203.958322,True
54.07451,10,15204.440035,True
62.332692,26,15205.654765,True
56.530863,19,15206.52587,True
58.789116,21,15207.502839,True
59.605629,21,15208.496232,True
56.393573,52,15210.876302,True
61.766829,25,15212.045044,True
59.8022,59,15214.767436,True
55.791558,15,15215.469626,True
62.623683,27,15216.727406,True
54.918433,10,15217.197595,True
61.954947,32,15218.677104,True
64.09593,33,15220.215419,True
62.989561,63,15223.109428,True
60.55029,24,15224.221432,True
60.061831,23,15225.308895,True
57.485066,16,15226.075187,True
61.306429,24,15227.197705,True
61.90118,37,15228.89865,True
58.584742,17,15229.690233,True
59.290934,21,15230.677739,True
59.866744,22,15231.717883,True
57.124463,16,15237.087672,True
61.680791,42,15239.0277,True
67.197938,66,15242.05926,True
55.34403,14,15242.719648,True
52.612435,6,15243.00482,True
58.504356,21,15243.991452,True
57.477393,18,15244.829784,True
59.495434,54,15247.292756,True
58.647337,22,15248.312791,True
59.987539,25,15249.522518,True
65.959675,64,15252.449191,True
55.444977,13,15253.053694,True
63.003143,29,15254.475878,True
56.79983,16,15255.230309,True
60.983588,55,15257.761923,True
60.987319,24,15258.924187,True
58.379952,20,15259.858793,True
56.92156,15,15260.561306,True
59.675633,24,15261.690051,True
61.13856,23,15262.764367,True
56.896035,28,15264.048031,True
60.663717,23,15265.117481,True
56.310192,13,15265.733713,True
55.577454,15,15266.428262,True
61.459298,24,15267.53515,True
57.742228,16,15268.292637,True
67.652433,54,15270.771569,True
57.450832,20,15271.702946,True
58.452051,17,15272.492253,True
61.34776,23,15273.565951,True
54.28304,9,15273.991723,True
56.881169,15,15274.696627,True
59.412993,27,15275.946088,True
57.617979,17,15276.75184,True
59.72669,20,15277.687162,True
60.15351,24,15278.80213,True
60.905583,44,15280.823525,True
57.85929,21,15281.812943,True
60.570409,25,15283.030468,True
59.846034,23,15284.13403,True
57.726022,16,15284.891245,True
60.034053,20,15285.824148,True
55.914535,14,15286.483112,True
55.634347,12,15287.061601,True
58.125804,17,15287.863188,True
61.224897,24,15288.985008,True
61.64199,25,15290.178879,True
57.416029,15,15290.895471,True
60.131042,24,15292.055389,True
61.555711,26,15293.272953,True
62.709141,29,15294.645701,True
59.696579,20,15295.613393,True
56.403368,15,15296.31398,True
56.851934,15,15297.022877,True
55.053766,12,15297.586482,True
63.457021,29,15298.925383,True
55.60863,13,15299.53422,True
64.95253,51,15301.867432,True
56.223472,17,15302.664981,True
66.488496,48,15304.880068,True
60.861093,26,15306.072028,True
57.177433,15,15306.772977,True
65.827922,51,15309.178834,True
54.616152,28,15310.47429,True
61.578775,25,15311.639532,True
54.784564,14,15312.301103,True
64.783453,34,15313.876507,True
61.838205,47,15316.018743,True
61.930943,26,15317.255062,True
55.793768,38,15319.000791,True
61.310966,25,15320.152595,True
61.822367,25,15321.345053,True
61.867658,25,15322.520451,True
59.534087,24,15323.637327,True
56.63628,17,15324.425632,True
61.75195,25,15325.638362,True
59.122097,19,15326.533615,True
61.433669,24,15327.676347,True
57.237216,19,15328.556221,True
60.732276,30,15329.946571,True
68.647814,43,15331.949879,True
59.902754,21,15337.432226,True
54.388234,9,15337.850871,True
57.347902,18,15338.688121,True
61.650207,27,15340.047695,True
63.483616,28,15341.357374,True
63.850158,30,15342.76447,True
57.438863,56,15345.315813,True
60.141514,24,15346.419513,True
55.975652,12,15347.003699,True
58.163547,17,15347.808131,True
61.713893,25,15348.978563,True
51.737851,4,15349.172056,True
57.434979,16,15349.920564,True
55.199192,11,15350.455524,True
59.364989,23,15351.542533,True
59.72303,23,15352.610642,True
62.133128,26,15353.818129,True
56.876191,18,15354.646334,True
59.334957,19,15355.567144,True
60.013763,24,15356.680463,True
56.103719,13,15357.296392,True
65.938456,63,15360.189957,True
56.050644,17,15360.98953,True
59.257276,30,15362.360672,True
61.807641,23,15363.454006,True
57.61992,58,15366.095861,True
64.861831,36,15367.748151,True
61.963699,25,15368.983835,True
62.263472,26,15370.200309,True
54.452654,11,15370.731522,True
61.754454,26,15371.979839,True
61.007059,23,15373.063659,True
58.30382,19,15373.950666,True
56.410688,51,15376.290103,True
57.893497,17,15377.085235,True
61.444856,40,15378.930853,True
56.195216,15,15379.632557,True
58.121309,18,15380.481527,True
59.176549,19,15381.387189,True
59.842956,23,15382.460619,True
57.582494,19,15383.360859,True
54.455935,12,15383.926715,True
55.089843,22,15384.946408,True
62.547484,49,15387.184786,True
55.947912,15,15387.89014,True
59.265455,21,15388.883744,True
59.336004,21,15389.876646,True
51.745216,44,15391.896206,True
56.84506,17,15392.700926,True
55.866342,26,15393.911813,True
54.925489,12,15394.48297,True
57.130171,21,15395.457424,True
58.39755,21,15396.427336,True
62.243202,28,15397.829911,True
62.798191,64,15400.778196,True
60.332175,22,15401.825928,True
57.542607,18,15402.666585,True
56.495627,16,15403.414889,True
57.719694,44,15405.462387,True
61.452696,25,15406.620009,True
61.808467,23,15407.715868,True
61.27759,22,15408.767968,True
64.089814,59,15411.489425,True
50.609752,2,15411.595116,True
60.18485,23,15412.650004,True
67.255841,69,15415.787941,True
61.240705,43,15417.763255,True
55.928858,55,15420.277007,True
56.26515,17,15421.069738,True
62.065198,25,15422.239402,True
61.562704,23,15423.333077,True
58.138524,16,15424.079536,True
65.981724,35,15425.725108,True
53.674784,9,15426.149753,True
61.649315,55,15428.753104,True
57.555497,57,15431.369312,True
60.25938,21,15437.353662,True
59.331102,21,15438.341916,True
58.551216,18,15439.191136,True
58.66633,22,15440.206131,True
57.266441,18,15441.040848,True
61.423873,25,15442.216355,True
57.790772,19,15443.117847,True
63.110969,26,15444.33274,True
56.446009,14,15444.98302,True
58.132993,18,15445.817731,True
54.342262,10,15446.307207,True
57.334296,47,15448.468465,True
60.140404,24,15449.589452,True
61.235476,22,15450.607641,True
53.461991,8,15450.988293,True
55.446675,14,15451.645716,True
60.269725,25,15452.826869,True
58.842557,22,15453.877764,True
59.798453,22,15454.927475,True
58.985824,19,15455.81233,True
58.167081,20,15456.757755,True
56.69736,16,15457.519506,True
56.408842,15,15458.214354,True
55.806138,17,15459.004812,True
54.86505,11,15459.536514,True
63.952378,32,15461.02553,True
59.243339,30,15462.414464,True
55.249966,51,15464.768067,True
64.172713,34,15466.329723,True
58.477151,53,15468.774796,True
61.038026,23,15469.847377,True
57.954359,29,15471.182617,True
56.119131,14,15471.835757,True
63.882633,30,15473.264466,True
62.28323,26,15474.503137,True
60.60551,23,15475.593037,True
58.427832,19,15476.491951,True
59.901701,21,15477.483533,True
60.505351,22,15478.512123,True
64.987098,64,15481.462392,True
60.601864,22,15482.489976,True
60.086741,24,15483.60522,True
56.920095,17,15484.397633,True
58.102043,59,15487.16748,True
61.68403,25,15488.34058,True
62.461371,25,15489.515991,True
58.788296,20,15490.45971,True
55.795485,14,15491.103677,True
61.321209,51,15493.451823,True
61.209822,26,15494.727906,True
62.701217,27,15496.007413,True
62.522181,67,15499.082088,True
56.751264,16,15499.839671,True
59.405101,21,15500.813302,True
58.880753,18,15501.661947,True
59.04513,25,15502.821556,True
